x,y,z
378.249030, 22.164821, 4622.479723
258.000000, 335.000000, 4739.000000
289.636984, 326.059113, 4733.497916
304.000000, 322.000000, 4731.000000
308.694091, 291.770055, 4717.762664
313.388182, 261.540111, 4704.525328
318.082272, 231.310166, 4691.287992
322.776363, 201.080221, 4678.050656
327.470454, 170.850276, 4664.813320
332.164545, 140.620332, 4651.575984
336.858636, 110.390387, 4638.338648
341.552726, 80.160442, 4625.101312
346.246817, 49.930498, 4611.863976
350.940908, 19.700553, 4598.626640
215.000000, 324.000000, 4698.000000
248.140686, 320.931418, 4699.841149
269.000000, 319.000000, 4701.000000
273.240911, 288.936655, 4687.240601
277.481821, 258.873310, 4673.481201
281.722732, 228.809965, 4659.721802
285.963643, 198.746620, 4645.962403
290.204554, 168.683275, 4632.203003
294.445464, 138.619930, 4618.443604
298.686375, 108.556584, 4604.684205
302.927286, 78.493239, 4590.924805
307.168197, 48.429894, 4577.165406
311.409107, 18.366549, 4563.406007
173.000000, 316.000000, 4661.000000
206.273495, 314.003590, 4661.000000
223.000000, 313.000000, 4661.000000
226.576075, 284.902269, 4643.426147
230.152150, 256.804538, 4625.852293
233.728224, 228.706808, 4608.278440
237.304299, 200.609077, 4590.704586
240.880374, 172.511346, 4573.130733
244.456449, 144.413615, 4555.556879
248.032524, 116.315884, 4537.983026
251.608599, 88.218154, 4520.409173
255.184673, 60.120423, 4502.835319
135.000000, 293.000000, 4630.000000
166.650923, 300.033539, 4622.263108
180.000000, 303.000000, 4619.000000
183.493602, 275.770455, 4600.093448
186.987204, 248.540909, 4581.186896
190.480806, 221.311364, 4562.280343
193.974408, 194.081819, 4543.373791
197.468010, 166.852273, 4524.467239
200.961612, 139.622728, 4505.560687
204.455214, 112.393183, 4486.654134
207.948816, 85.163637, 4467.747582
211.442418, 57.934092, 4448.841030
119.000000, 294.000000, 4608.000000
130.762298, 281.332910, 4579.499048
142.524596, 268.665820, 4550.998095
145.000000, 266.000000, 4545.000000
150.409146, 237.970791, 4527.789082
155.818291, 209.941582, 4510.578164
161.227437, 181.912373, 4493.367246
166.636582, 153.883164, 4476.156329
172.045728, 125.853955, 4458.945411
177.454874, 97.824746, 4441.734493
182.864019, 69.795536, 4424.523575
188.273165, 41.766327, 4407.312657
92.000000, 297.000000, 4583.000000
112.015936, 283.459808, 4560.040544
126.000000, 274.000000, 4544.000000
129.601960, 247.435548, 4524.189222
133.203919, 220.871097, 4504.378445
136.805879, 194.306645, 4484.567667
140.407838, 167.742193, 4464.756890
144.009798, 141.177742, 4444.946112
147.611757, 114.613290, 4425.135335
151.213717, 88.048838, 4405.324557
154.815676, 61.484387, 4385.513780
78.000000, 293.000000, 4571.000000
95.114937, 285.393361, 4543.425935
96.000000, 285.000000, 4542.000000
98.617313, 260.135525, 4519.954170
101.234626, 235.271049, 4497.908339
103.851940, 210.406574, 4475.862509
106.469253, 185.542098, 4453.816678
109.086566, 160.677623, 4431.770848
111.703879, 135.813147, 4409.725017
114.321192, 110.948672, 4387.679187
116.938506, 86.084196, 4365.633356
119.555819, 61.219721, 4343.587526
57.000000, 298.000000, 4556.000000
78.339480, 282.635574, 4535.514099
82.000000, 280.000000, 4532.000000
84.187262, 255.940114, 4509.033745
86.374525, 231.880228, 4486.067490
88.561787, 207.820341, 4463.101235
90.749050, 183.760455, 4440.134980
92.936312, 159.700569, 4417.168725
95.123574, 135.640683, 4394.202470
97.310837, 111.580797, 4371.236215
99.498099, 87.520910, 4348.269960
101.685361, 63.461024, 4325.303705
103.872624, 39.401138, 4302.337450
34.000000, 297.000000, 4540.000000
58.000000, 294.000000, 4540.000000
58.876595, 271.559162, 4515.367674
59.753190, 249.118324, 4490.735348
60.629786, 226.677486, 4466.103022
61.506381, 204.236648, 4441.470696
62.382976, 181.795810, 4416.838370
63.259571, 159.354972, 4392.206044
64.136167, 136.914134, 4367.573718
65.012762, 114.473297, 4342.941392
65.889357, 92.032459, 4318.309066
66.765952, 69.591621, 4293.676740
67.642548, 47.150783, 4269.044414
-181.000000, -1029.000000, 142.000000
-204.570226, -1005.429774, 142.000000
-228.140452, -981.859548, 142.000000
-251.710678, -958.289322, 142.000000
-275.280904, -934.719096, 142.000000
-298.851130, -911.148870, 142.000000
-322.421356, -887.578644, 142.000000
-345.991582, -864.008418, 142.000000
-369.561808, -840.438192, 142.000000
-393.132034, -816.867966, 142.000000
-416.702260, -793.297740, 142.000000
-440.272486, -769.727514, 142.000000
-463.842712, -746.157288, 142.000000
-487.412939, -722.587061, 142.000000
-510.983165, -699.016835, 142.000000
-534.553391, -675.446609, 142.000000
-558.123617, -651.876383, 142.000000
-581.693843, -628.306157, 142.000000
-605.264069, -604.735931, 142.000000
-628.834295, -581.165705, 142.000000
-652.404521, -557.595479, 142.000000
-675.974747, -534.025253, 142.000000
-699.544973, -510.455027, 142.000000
-723.115199, -486.884801, 142.000000
-746.685425, -463.314575, 142.000000
-770.255651, -439.744349, 142.000000
-793.825877, -416.174123, 142.000000
-817.396103, -392.603897, 142.000000
-840.966329, -369.033671, 142.000000
-864.536555, -345.463445, 142.000000
-888.106781, -321.893219, 142.000000
-911.677007, -298.322993, 142.000000
-935.247233, -274.752767, 142.000000
-958.817459, -251.182541, 142.000000
-982.387685, -227.612315, 142.000000
-181.000000, -1029.000000, 103.000000
-204.570226, -1005.429774, 103.000000
-228.140452, -981.859548, 103.000000
-251.710678, -958.289322, 103.000000
-275.280904, -934.719096, 103.000000
-298.851130, -911.148870, 103.000000
-322.421356, -887.578644, 103.000000
-345.991582, -864.008418, 103.000000
-369.561808, -840.438192, 103.000000
-393.132034, -816.867966, 103.000000
-416.702260, -793.297740, 103.000000
-440.272486, -769.727514, 103.000000
-463.842712, -746.157288, 103.000000
-487.412939, -722.587061, 103.000000
-510.983165, -699.016835, 103.000000
-534.553391, -675.446609, 103.000000
-558.123617, -651.876383, 103.000000
-581.693843, -628.306157, 103.000000
-605.264069, -604.735931, 103.000000
-628.834295, -581.165705, 103.000000
-652.404521, -557.595479, 103.000000
-675.974747, -534.025253, 103.000000
-699.544973, -510.455027, 103.000000
-723.115199, -486.884801, 103.000000
-746.685425, -463.314575, 103.000000
-770.255651, -439.744349, 103.000000
-793.825877, -416.174123, 103.000000
-817.396103, -392.603897, 103.000000
-840.966329, -369.033671, 103.000000
-864.536555, -345.463445, 103.000000
-888.106781, -321.893219, 103.000000
-911.677007, -298.322993, 103.000000
-935.247233, -274.752767, 103.000000
-958.817459, -251.182541, 103.000000
-982.387685, -227.612315, 103.000000
-181.000000, -1029.000000, 63.000000
-204.570226, -1005.429774, 63.000000
-228.140452, -981.859548, 63.000000
-251.710678, -958.289322, 63.000000
-275.280904, -934.719096, 63.000000
-298.851130, -911.148870, 63.000000
-322.421356, -887.578644, 63.000000
-345.991582, -864.008418, 63.000000
-369.561808, -840.438192, 63.000000
-393.132034, -816.867966, 63.000000
-416.702260, -793.297740, 63.000000
-440.272486, -769.727514, 63.000000
-463.842712, -746.157288, 63.000000
-487.412939, -722.587061, 63.000000
-510.983165, -699.016835, 63.000000
-534.553391, -675.446609, 63.000000
-558.123617, -651.876383, 63.000000
-581.693843, -628.306157, 63.000000
-605.264069, -604.735931, 63.000000
-628.834295, -581.165705, 63.000000
-652.404521, -557.595479, 63.000000
-675.974747, -534.025253, 63.000000
-699.544973, -510.455027, 63.000000
-723.115199, -486.884801, 63.000000
-746.685425, -463.314575, 63.000000
-770.255651, -439.744349, 63.000000
-793.825877, -416.174123, 63.000000
-817.396103, -392.603897, 63.000000
-840.966329, -369.033671, 63.000000
-864.536555, -345.463445, 63.000000
-888.106781, -321.893219, 63.000000
-911.677007, -298.322993, 63.000000
-935.247233, -274.752767, 63.000000
-958.817459, -251.182541, 63.000000
-982.387685, -227.612315, 63.000000
-181.000000, 1029.000000, 142.000000
-204.570226, 1005.429774, 142.000000
-228.140452, 981.859548, 142.000000
-251.710678, 958.289322, 142.000000
-275.280904, 934.719096, 142.000000
-298.851130, 911.148870, 142.000000
-322.421356, 887.578644, 142.000000
-345.991582, 864.008418, 142.000000
-369.561808, 840.438192, 142.000000
-393.132034, 816.867966, 142.000000
-416.702260, 793.297740, 142.000000
-440.272486, 769.727514, 142.000000
-463.842712, 746.157288, 142.000000
-487.412939, 722.587061, 142.000000
-510.983165, 699.016835, 142.000000
-534.553391, 675.446609, 142.000000
-558.123617, 651.876383, 142.000000
-581.693843, 628.306157, 142.000000
-605.264069, 604.735931, 142.000000
-628.834295, 581.165705, 142.000000
-652.404521, 557.595479, 142.000000
-675.974747, 534.025253, 142.000000
-699.544973, 510.455027, 142.000000
-723.115199, 486.884801, 142.000000
-746.685425, 463.314575, 142.000000
-770.255651, 439.744349, 142.000000
-793.825877, 416.174123, 142.000000
-817.396103, 392.603897, 142.000000
-840.966329, 369.033671, 142.000000
-864.536555, 345.463445, 142.000000
-888.106781, 321.893219, 142.000000
-911.677007, 298.322993, 142.000000
-935.247233, 274.752767, 142.000000
-958.817459, 251.182541, 142.000000
-982.387685, 227.612315, 142.000000
-181.000000, 1029.000000, 103.000000
-204.570226, 1005.429774, 103.000000
-228.140452, 981.859548, 103.000000
-251.710678, 958.289322, 103.000000
-275.280904, 934.719096, 103.000000
-298.851130, 911.148870, 103.000000
-322.421356, 887.578644, 103.000000
-345.991582, 864.008418, 103.000000
-369.561808, 840.438192, 103.000000
-393.132034, 816.867966, 103.000000
-416.702260, 793.297740, 103.000000
-440.272486, 769.727514, 103.000000
-463.842712, 746.157288, 103.000000
-487.412939, 722.587061, 103.000000
-510.983165, 699.016835, 103.000000
-534.553391, 675.446609, 103.000000
-558.123617, 651.876383, 103.000000
-581.693843, 628.306157, 103.000000
-605.264069, 604.735931, 103.000000
-628.834295, 581.165705, 103.000000
-652.404521, 557.595479, 103.000000
-675.974747, 534.025253, 103.000000
-699.544973, 510.455027, 103.000000
-723.115199, 486.884801, 103.000000
-746.685425, 463.314575, 103.000000
-770.255651, 439.744349, 103.000000
-793.825877, 416.174123, 103.000000
-817.396103, 392.603897, 103.000000
-840.966329, 369.033671, 103.000000
-864.536555, 345.463445, 103.000000
-888.106781, 321.893219, 103.000000
-911.677007, 298.322993, 103.000000
-935.247233, 274.752767, 103.000000
-958.817459, 251.182541, 103.000000
-982.387685, 227.612315, 103.000000
-181.000000, 1029.000000, 63.000000
-204.570226, 1005.429774, 63.000000
-228.140452, 981.859548, 63.000000
-251.710678, 958.289322, 63.000000
-275.280904, 934.719096, 63.000000
-298.851130, 911.148870, 63.000000
-322.421356, 887.578644, 63.000000
-345.991582, 864.008418, 63.000000
-369.561808, 840.438192, 63.000000
-393.132034, 816.867966, 63.000000
-416.702260, 793.297740, 63.000000
-440.272486, 769.727514, 63.000000
-463.842712, 746.157288, 63.000000
-487.412939, 722.587061, 63.000000
-510.983165, 699.016835, 63.000000
-534.553391, 675.446609, 63.000000
-558.123617, 651.876383, 63.000000
-581.693843, 628.306157, 63.000000
-605.264069, 604.735931, 63.000000
-628.834295, 581.165705, 63.000000
-652.404521, 557.595479, 63.000000
-675.974747, 534.025253, 63.000000
-699.544973, 510.455027, 63.000000
-723.115199, 486.884801, 63.000000
-746.685425, 463.314575, 63.000000
-770.255651, 439.744349, 63.000000
-793.825877, 416.174123, 63.000000
-817.396103, 392.603897, 63.000000
-840.966329, 369.033671, 63.000000
-864.536555, 345.463445, 63.000000
-888.106781, 321.893219, 63.000000
-911.677007, 298.322993, 63.000000
-935.247233, 274.752767, 63.000000
-958.817459, 251.182541, 63.000000
-982.387685, 227.612315, 63.000000
-2598.000000, -1675.000000, 142.000000
-2574.429774, -1651.429774, 142.000000
-2550.859548, -1627.859548, 142.000000
-2527.289322, -1604.289322, 142.000000
-2503.719096, -1580.719096, 142.000000
-2480.148870, -1557.148870, 142.000000
-2456.578644, -1533.578644, 142.000000
-2433.008418, -1510.008418, 142.000000
-2409.438192, -1486.438192, 142.000000
-2385.867966, -1462.867966, 142.000000
-2362.297740, -1439.297740, 142.000000
-2338.727514, -1415.727514, 142.000000
-2315.157288, -1392.157288, 142.000000
-2291.587061, -1368.587061, 142.000000
-2268.016835, -1345.016835, 142.000000
-2244.446609, -1321.446609, 142.000000
-2220.876383, -1297.876383, 142.000000
-2197.306157, -1274.306157, 142.000000
-2173.735931, -1250.735931, 142.000000
-2150.165705, -1227.165705, 142.000000
-2126.595479, -1203.595479, 142.000000
-2103.025253, -1180.025253, 142.000000
-2079.455027, -1156.455027, 142.000000
-2055.884801, -1132.884801, 142.000000
-2032.314575, -1109.314575, 142.000000
-2008.744349, -1085.744349, 142.000000
-1985.174123, -1062.174123, 142.000000
-1961.603897, -1038.603897, 142.000000
-1938.033671, -1015.033671, 142.000000
-1914.463445, -991.463445, 142.000000
-1890.893219, -967.893219, 142.000000
-1867.322993, -944.322993, 142.000000
-1843.752767, -920.752767, 142.000000
-1820.182541, -897.182541, 142.000000
-1796.612315, -873.612315, 142.000000
-1773.042089, -850.042089, 142.000000
-1749.471863, -826.471863, 142.000000
-1725.901637, -802.901637, 142.000000
-1702.331410, -779.331410, 142.000000
-1678.761184, -755.761184, 142.000000
-1655.190958, -732.190958, 142.000000
-1631.620732, -708.620732, 142.000000
-1608.050506, -685.050506, 142.000000
-1584.480280, -661.480280, 142.000000
-1560.910054, -637.910054, 142.000000
-1537.339828, -614.339828, 142.000000
-1513.769602, -590.769602, 142.000000
-1490.199376, -567.199376, 142.000000
-1466.629150, -543.629150, 142.000000
-1443.058924, -520.058924, 142.000000
-1419.488698, -496.488698, 142.000000
-1395.918472, -472.918472, 142.000000
-1372.348246, -449.348246, 142.000000
-1348.778020, -425.778020, 142.000000
-1325.207794, -402.207794, 142.000000
-1301.637568, -378.637568, 142.000000
-1278.067342, -355.067342, 142.000000
-1254.497116, -331.497116, 142.000000
-1230.926890, -307.926890, 142.000000
-1207.356664, -284.356664, 142.000000
-1183.786438, -260.786438, 142.000000
-1160.216212, -237.216212, 142.000000
-2598.000000, -1675.000000, 103.000000
-2574.429774, -1651.429774, 103.000000
-2550.859548, -1627.859548, 103.000000
-2527.289322, -1604.289322, 103.000000
-2503.719096, -1580.719096, 103.000000
-2480.148870, -1557.148870, 103.000000
-2456.578644, -1533.578644, 103.000000
-2433.008418, -1510.008418, 103.000000
-2409.438192, -1486.438192, 103.000000
-2385.867966, -1462.867966, 103.000000
-2362.297740, -1439.297740, 103.000000
-2338.727514, -1415.727514, 103.000000
-2315.157288, -1392.157288, 103.000000
-2291.587061, -1368.587061, 103.000000
-2268.016835, -1345.016835, 103.000000
-2244.446609, -1321.446609, 103.000000
-2220.876383, -1297.876383, 103.000000
-2197.306157, -1274.306157, 103.000000
-2173.735931, -1250.735931, 103.000000
-2150.165705, -1227.165705, 103.000000
-2126.595479, -1203.595479, 103.000000
-2103.025253, -1180.025253, 103.000000
-2079.455027, -1156.455027, 103.000000
-2055.884801, -1132.884801, 103.000000
-2032.314575, -1109.314575, 103.000000
-2008.744349, -1085.744349, 103.000000
-1985.174123, -1062.174123, 103.000000
-1961.603897, -1038.603897, 103.000000
-1938.033671, -1015.033671, 103.000000
-1914.463445, -991.463445, 103.000000
-1890.893219, -967.893219, 103.000000
-1867.322993, -944.322993, 103.000000
-1843.752767, -920.752767, 103.000000
-1820.182541, -897.182541, 103.000000
-1796.612315, -873.612315, 103.000000
-1773.042089, -850.042089, 103.000000
-1749.471863, -826.471863, 103.000000
-1725.901637, -802.901637, 103.000000
-1702.331410, -779.331410, 103.000000
-1678.761184, -755.761184, 103.000000
-1655.190958, -732.190958, 103.000000
-1631.620732, -708.620732, 103.000000
-1608.050506, -685.050506, 103.000000
-1584.480280, -661.480280, 103.000000
-1560.910054, -637.910054, 103.000000
-1537.339828, -614.339828, 103.000000
-1513.769602, -590.769602, 103.000000
-1490.199376, -567.199376, 103.000000
-1466.629150, -543.629150, 103.000000
-1443.058924, -520.058924, 103.000000
-1419.488698, -496.488698, 103.000000
-1395.918472, -472.918472, 103.000000
-1372.348246, -449.348246, 103.000000
-1348.778020, -425.778020, 103.000000
-1325.207794, -402.207794, 103.000000
-1301.637568, -378.637568, 103.000000
-1278.067342, -355.067342, 103.000000
-1254.497116, -331.497116, 103.000000
-1230.926890, -307.926890, 103.000000
-1207.356664, -284.356664, 103.000000
-1183.786438, -260.786438, 103.000000
-1160.216212, -237.216212, 103.000000
-2598.000000, -1675.000000, 63.000000
-2574.429774, -1651.429774, 63.000000
-2550.859548, -1627.859548, 63.000000
-2527.289322, -1604.289322, 63.000000
-2503.719096, -1580.719096, 63.000000
-2480.148870, -1557.148870, 63.000000
-2456.578644, -1533.578644, 63.000000
-2433.008418, -1510.008418, 63.000000
-2409.438192, -1486.438192, 63.000000
-2385.867966, -1462.867966, 63.000000
-2362.297740, -1439.297740, 63.000000
-2338.727514, -1415.727514, 63.000000
-2315.157288, -1392.157288, 63.000000
-2291.587061, -1368.587061, 63.000000
-2268.016835, -1345.016835, 63.000000
-2244.446609, -1321.446609, 63.000000
-2220.876383, -1297.876383, 63.000000
-2197.306157, -1274.306157, 63.000000
-2173.735931, -1250.735931, 63.000000
-2150.165705, -1227.165705, 63.000000
-2126.595479, -1203.595479, 63.000000
-2103.025253, -1180.025253, 63.000000
-2079.455027, -1156.455027, 63.000000
-2055.884801, -1132.884801, 63.000000
-2032.314575, -1109.314575, 63.000000
-2008.744349, -1085.744349, 63.000000
-1985.174123, -1062.174123, 63.000000
-1961.603897, -1038.603897, 63.000000
-1938.033671, -1015.033671, 63.000000
-1914.463445, -991.463445, 63.000000
-1890.893219, -967.893219, 63.000000
-1867.322993, -944.322993, 63.000000
-1843.752767, -920.752767, 63.000000
-1820.182541, -897.182541, 63.000000
-1796.612315, -873.612315, 63.000000
-1773.042089, -850.042089, 63.000000
-1749.471863, -826.471863, 63.000000
-1725.901637, -802.901637, 63.000000
-1702.331410, -779.331410, 63.000000
-1678.761184, -755.761184, 63.000000
-1655.190958, -732.190958, 63.000000
-1631.620732, -708.620732, 63.000000
-1608.050506, -685.050506, 63.000000
-1584.480280, -661.480280, 63.000000
-1560.910054, -637.910054, 63.000000
-1537.339828, -614.339828, 63.000000
-1513.769602, -590.769602, 63.000000
-1490.199376, -567.199376, 63.000000
-1466.629150, -543.629150, 63.000000
-1443.058924, -520.058924, 63.000000
-1419.488698, -496.488698, 63.000000
-1395.918472, -472.918472, 63.000000
-1372.348246, -449.348246, 63.000000
-1348.778020, -425.778020, 63.000000
-1325.207794, -402.207794, 63.000000
-1301.637568, -378.637568, 63.000000
-1278.067342, -355.067342, 63.000000
-1254.497116, -331.497116, 63.000000
-1230.926890, -307.926890, 63.000000
-1207.356664, -284.356664, 63.000000
-1183.786438, -260.786438, 63.000000
-1160.216212, -237.216212, 63.000000
-2742.000000, -1535.000000, 142.000000
-2718.462040, -1511.397552, 142.000000
-2694.924080, -1487.795104, 142.000000
-2671.386119, -1464.192657, 142.000000
-2647.848159, -1440.590209, 142.000000
-2624.310199, -1416.987761, 142.000000
-2600.772239, -1393.385313, 142.000000
-2577.234279, -1369.782866, 142.000000
-2553.696318, -1346.180418, 142.000000
-2530.158358, -1322.577970, 142.000000
-2506.620398, -1298.975522, 142.000000
-2483.082438, -1275.373075, 142.000000
-2459.544478, -1251.770627, 142.000000
-2436.006517, -1228.168179, 142.000000
-2412.468557, -1204.565731, 142.000000
-2388.930597, -1180.963284, 142.000000
-2365.392637, -1157.360836, 142.000000
-2341.854677, -1133.758388, 142.000000
-2318.316716, -1110.155940, 142.000000
-2294.778756, -1086.553492, 142.000000
-2271.240796, -1062.951045, 142.000000
-2247.702836, -1039.348597, 142.000000
-2224.164876, -1015.746149, 142.000000
-2200.626915, -992.143701, 142.000000
-2177.088955, -968.541254, 142.000000
-2153.550995, -944.938806, 142.000000
-2130.013035, -921.336358, 142.000000
-2106.475074, -897.733910, 142.000000
-2082.937114, -874.131463, 142.000000
-2059.399154, -850.529015, 142.000000
-2035.861194, -826.926567, 142.000000
-2012.323234, -803.324119, 142.000000
-1988.785273, -779.721671, 142.000000
-1965.247313, -756.119224, 142.000000
-1941.709353, -732.516776, 142.000000
-1918.171393, -708.914328, 142.000000
-1894.633433, -685.311880, 142.000000
-1871.095472, -661.709433, 142.000000
-1847.557512, -638.106985, 142.000000
-1824.019552, -614.504537, 142.000000
-1800.481592, -590.902089, 142.000000
-1776.943632, -567.299642, 142.000000
-1753.405671, -543.697194, 142.000000
-1729.867711, -520.094746, 142.000000
-1706.329751, -496.492298, 142.000000
-1682.791791, -472.889851, 142.000000
-1659.253831, -449.287403, 142.000000
-1635.715870, -425.684955, 142.000000
-1612.177910, -402.082507, 142.000000
-1588.639950, -378.480059, 142.000000
-1565.101990, -354.877612, 142.000000
-1541.564030, -331.275164, 142.000000
-1518.026069, -307.672716, 142.000000
-1494.488109, -284.070268, 142.000000
-1470.950149, -260.467821, 142.000000
-1447.412189, -236.865373, 142.000000
-1423.874229, -213.262925, 142.000000
-1400.336268, -189.660477, 142.000000
-1376.798308, -166.058030, 142.000000
-1353.260348, -142.455582, 142.000000
-1329.722388, -118.853134, 142.000000
-1306.184428, -95.250686, 142.000000
-1282.646467, -71.648239, 142.000000
-2742.000000, -1535.000000, 103.000000
-2718.462040, -1511.397552, 103.000000
-2694.924080, -1487.795104, 103.000000
-2671.386119, -1464.192657, 103.000000
-2647.848159, -1440.590209, 103.000000
-2624.310199, -1416.987761, 103.000000
-2600.772239, -1393.385313, 103.000000
-2577.234279, -1369.782866, 103.000000
-2553.696318, -1346.180418, 103.000000
-2530.158358, -1322.577970, 103.000000
-2506.620398, -1298.975522, 103.000000
-2483.082438, -1275.373075, 103.000000
-2459.544478, -1251.770627, 103.000000
-2436.006517, -1228.168179, 103.000000
-2412.468557, -1204.565731, 103.000000
-2388.930597, -1180.963284, 103.000000
-2365.392637, -1157.360836, 103.000000
-2341.854677, -1133.758388, 103.000000
-2318.316716, -1110.155940, 103.000000
-2294.778756, -1086.553492, 103.000000
-2271.240796, -1062.951045, 103.000000
-2247.702836, -1039.348597, 103.000000
-2224.164876, -1015.746149, 103.000000
-2200.626915, -992.143701, 103.000000
-2177.088955, -968.541254, 103.000000
-2153.550995, -944.938806, 103.000000
-2130.013035, -921.336358, 103.000000
-2106.475074, -897.733910, 103.000000
-2082.937114, -874.131463, 103.000000
-2059.399154, -850.529015, 103.000000
-2035.861194, -826.926567, 103.000000
-2012.323234, -803.324119, 103.000000
-1988.785273, -779.721671, 103.000000
-1965.247313, -756.119224, 103.000000
-1941.709353, -732.516776, 103.000000
-1918.171393, -708.914328, 103.000000
-1894.633433, -685.311880, 103.000000
-1871.095472, -661.709433, 103.000000
-1847.557512, -638.106985, 103.000000
-1824.019552, -614.504537, 103.000000
-1800.481592, -590.902089, 103.000000
-1776.943632, -567.299642, 103.000000
-1753.405671, -543.697194, 103.000000
-1729.867711, -520.094746, 103.000000
-1706.329751, -496.492298, 103.000000
-1682.791791, -472.889851, 103.000000
-1659.253831, -449.287403, 103.000000
-1635.715870, -425.684955, 103.000000
-1612.177910, -402.082507, 103.000000
-1588.639950, -378.480059, 103.000000
-1565.101990, -354.877612, 103.000000
-1541.564030, -331.275164, 103.000000
-1518.026069, -307.672716, 103.000000
-1494.488109, -284.070268, 103.000000
-1470.950149, -260.467821, 103.000000
-1447.412189, -236.865373, 103.000000
-1423.874229, -213.262925, 103.000000
-1400.336268, -189.660477, 103.000000
-1376.798308, -166.058030, 103.000000
-1353.260348, -142.455582, 103.000000
-1329.722388, -118.853134, 103.000000
-1306.184428, -95.250686, 103.000000
-1282.646467, -71.648239, 103.000000
-2742.000000, -1535.000000, 63.000000
-2718.462040, -1511.397552, 63.000000
-2694.924080, -1487.795104, 63.000000
-2671.386119, -1464.192657, 63.000000
-2647.848159, -1440.590209, 63.000000
-2624.310199, -1416.987761, 63.000000
-2600.772239, -1393.385313, 63.000000
-2577.234279, -1369.782866, 63.000000
-2553.696318, -1346.180418, 63.000000
-2530.158358, -1322.577970, 63.000000
-2506.620398, -1298.975522, 63.000000
-2483.082438, -1275.373075, 63.000000
-2459.544478, -1251.770627, 63.000000
-2436.006517, -1228.168179, 63.000000
-2412.468557, -1204.565731, 63.000000
-2388.930597, -1180.963284, 63.000000
-2365.392637, -1157.360836, 63.000000
-2341.854677, -1133.758388, 63.000000
-2318.316716, -1110.155940, 63.000000
-2294.778756, -1086.553492, 63.000000
-2271.240796, -1062.951045, 63.000000
-2247.702836, -1039.348597, 63.000000
-2224.164876, -1015.746149, 63.000000
-2200.626915, -992.143701, 63.000000
-2177.088955, -968.541254, 63.000000
-2153.550995, -944.938806, 63.000000
-2130.013035, -921.336358, 63.000000
-2106.475074, -897.733910, 63.000000
-2082.937114, -874.131463, 63.000000
-2059.399154, -850.529015, 63.000000
-2035.861194, -826.926567, 63.000000
-2012.323234, -803.324119, 63.000000
-1988.785273, -779.721671, 63.000000
-1965.247313, -756.119224, 63.000000
-1941.709353, -732.516776, 63.000000
-1918.171393, -708.914328, 63.000000
-1894.633433, -685.311880, 63.000000
-1871.095472, -661.709433, 63.000000
-1847.557512, -638.106985, 63.000000
-1824.019552, -614.504537, 63.000000
-1800.481592, -590.902089, 63.000000
-1776.943632, -567.299642, 63.000000
-1753.405671, -543.697194, 63.000000
-1729.867711, -520.094746, 63.000000
-1706.329751, -496.492298, 63.000000
-1682.791791, -472.889851, 63.000000
-1659.253831, -449.287403, 63.000000
-1635.715870, -425.684955, 63.000000
-1612.177910, -402.082507, 63.000000
-1588.639950, -378.480059, 63.000000
-1565.101990, -354.877612, 63.000000
-1541.564030, -331.275164, 63.000000
-1518.026069, -307.672716, 63.000000
-1494.488109, -284.070268, 63.000000
-1470.950149, -260.467821, 63.000000
-1447.412189, -236.865373, 63.000000
-1423.874229, -213.262925, 63.000000
-1400.336268, -189.660477, 63.000000
-1376.798308, -166.058030, 63.000000
-1353.260348, -142.455582, 63.000000
-1329.722388, -118.853134, 63.000000
-1306.184428, -95.250686, 63.000000
-1282.646467, -71.648239, 63.000000
-2598.000000, 1675.000000, 142.000000
-2574.429774, 1651.429774, 142.000000
-2550.859548, 1627.859548, 142.000000
-2527.289322, 1604.289322, 142.000000
-2503.719096, 1580.719096, 142.000000
-2480.148870, 1557.148870, 142.000000
-2456.578644, 1533.578644, 142.000000
-2433.008418, 1510.008418, 142.000000
-2409.438192, 1486.438192, 142.000000
-2385.867966, 1462.867966, 142.000000
-2362.297740, 1439.297740, 142.000000
-2338.727514, 1415.727514, 142.000000
-2315.157288, 1392.157288, 142.000000
-2291.587061, 1368.587061, 142.000000
-2268.016835, 1345.016835, 142.000000
-2244.446609, 1321.446609, 142.000000
-2220.876383, 1297.876383, 142.000000
-2197.306157, 1274.306157, 142.000000
-2173.735931, 1250.735931, 142.000000
-2150.165705, 1227.165705, 142.000000
-2126.595479, 1203.595479, 142.000000
-2103.025253, 1180.025253, 142.000000
-2079.455027, 1156.455027, 142.000000
-2055.884801, 1132.884801, 142.000000
-2032.314575, 1109.314575, 142.000000
-2008.744349, 1085.744349, 142.000000
-1985.174123, 1062.174123, 142.000000
-1961.603897, 1038.603897, 142.000000
-1938.033671, 1015.033671, 142.000000
-1914.463445, 991.463445, 142.000000
-1890.893219, 967.893219, 142.000000
-1867.322993, 944.322993, 142.000000
-1843.752767, 920.752767, 142.000000
-1820.182541, 897.182541, 142.000000
-1796.612315, 873.612315, 142.000000
-1773.042089, 850.042089, 142.000000
-1749.471863, 826.471863, 142.000000
-1725.901637, 802.901637, 142.000000
-1702.331410, 779.331410, 142.000000
-1678.761184, 755.761184, 142.000000
-1655.190958, 732.190958, 142.000000
-1631.620732, 708.620732, 142.000000
-1608.050506, 685.050506, 142.000000
-1584.480280, 661.480280, 142.000000
-1560.910054, 637.910054, 142.000000
-1537.339828, 614.339828, 142.000000
